"ROCK.NAME","SIO2.WT..","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM.","AVERAGE_LAT","AVERAGE_LON"
"THOLEIITIC BASALT",49.64,13.09,31.04,4.55,21.17,5.9,1.96,6.19,0.94,5.33,0.99,2.53,0.34,2.05,0.3,21.385,-158.47
"THOLEIITIC BASALT",53.6,14.44,40.2,5.63,28.75,8.67,2.519,10.73,1.802,12.28,2.601,7.35,1.116,7.12,1.085,48.8,-87.27
"THOLEIITIC BASALT",51.28,4.5,13.3,1.9,10.2,3.5,1.2,4.3,0.8,5.4,1,3.3,0.5,3.1,0.5,-27.573076,117.93243
"THOLEIITIC BASALT",51.38,8.224217004,18.09972146,2.448738462,10.78169879,2.952179757,1.027020243,3.878511741,0.686693927,4.786719838,1.023798219,3.139459919,0.44705587,3.002523887,0.454506802,41.5,-72.75
"THOLEIITIC BASALT",50.7,4.2,12.3,1.91,9.6,3.12,1.25,4.67,0.82,5.29,1.19,3.55,0.53,3.49,0.54,48.5,-85.5
"THOLEIITIC BASALT",54.59,11.24,24.11,2.98,12.32,2.77,0.81,2.83,0.47,2.82,0.61,1.78,0.26,1.76,0.27,24,120.2
"THOLEIITIC BASALT / VOLCANIC BRECCIA / BASALT",47.91,8.1,20.6,3.03,14.5,3.9,1.41,4.25,0.72,4.07,0.77,1.88,0.27,1.66,0.22,19.01,-155.12
"THOLEIITIC BASALT, OLIVINE / THOLEIITIC BASALT",50.3,17,36.3,4.67,19.6,4.82,1.66,4.64,0.709,3.93,0.696,1.73,0.222,1.29,0.189,19.65,109.75
"THOLEIITIC BASALT",47.18,9.58,23.6,3.65,17.2,4.59,1.55,4.87,0.802,4.31,0.87,2.2,0.309,1.77,0.253,19.74,-155.05
"THOLEIITIC BASALT",50.8,7,18.5,2.52,13.7,4.37,1.3,5.53,0.96,6.38,1.41,4.06,0.6,3.85,0.57,48.8,-87.27
"THOLEIITIC BASALT",49,12.26,31.4,4.39,21.2,5.25,1.9,5.73,0.854,5.1,0.937,2.36,0.304,1.73,0.265,19.74,-155.05
"THOLEIITIC BASALT",52.5,18.3,36,4.44,18.9,4.31,1.31,4.99,0.79,4.92,1.02,3.03,0.42,2.62,0.39,-6.1114,-39.5801
"THOLEIITIC BASALT",52.46,9.164993746,22.37973871,2.78309868,12.65105142,3.218579569,1.03233287,3.63195483,0.594641418,3.808799861,0.736117443,2.150877693,0.29842599,1.903294649,0.280741487,38.6708,-77.7322
"THOLEIITIC BASALT, QUARTZ",52.5,13.23,27.52,3.43,15.95,4.35,1.44,4.78,0.77,4.33,0.84,2.24,0.32,1.71,0.26,12.4556,107.6367
"BASALT / THOLEIITIC BASALT",49.26,21.5,48.3,6.27,28.4,7.48,2.59,8.17,1.39,8.17,1.59,4.33,0.6,3.66,0.56,18.9,72.3
"THOLEIITIC BASALT",50.68,21,48,7,32,8.2,2.7,8.4,1.3,6.9,1.24,3.2,0.43,2.5,0.35,21.437,-158.104
"THOLEIITIC BASALT / PICROBASALT",51.51,8.25,20.5,3.16,15.4,4.22,1.5,4.64,0.74,4.35,0.83,2.22,0.33,1.87,0.26,18.9,-155.7
"THOLEIITIC BASALT",52.26,7.21,17.27,2.55,12.93,4.26,1.54,4.75,0.82,4.78,0.92,2.35,0.31,1.8,0.26,20.83,-156.92
"THOLEIITIC BASALT",48.6,6.74,17.1,2.72,12.9,3.76,1.3,4.35,0.762,4.5,1.02,2.81,0.423,2.48,0.34,50.95,167.74
"THOLEIITIC BASALT / BASALT",49.92,11.1,28,4.2,20.43,5.463,1.87,5.58,0.88,5.03,0.95,2.49,0.35,2.146,0.29,19.33,-155.11
"THOLEIITIC BASALT",50.37,2.86,7.86,1.27,6.07,2.39,0.78,3.64,0.59,3.85,0.87,2.78,0.37,2.4,0.41,65.73579235,29.28559533
"THOLEIITIC BASALT",51.44,9.84,23.8,3.6,16.8,4.6,1.63,5.1,0.82,4.7,0.92,2.4,0.36,1.99,0.253,20.5,-156.67
"THOLEIITIC BASALT",46.93,14.39,24.66,3.15,13.35,3.01,1.2,3.87,0.64,4.1,0.87,2.46,0.35,2.17,0.32,10.7,37.07
"THOLEIITIC BASALT",44.7,4,9.9,1.48,7.6,2.37,0.87,3.16,0.53,3.2,0.66,1.72,0.26,1.68,0.26,70.2050726,-53.426042
"THOLEIITIC BASALT",47.22,22.03,52.94,7.27,32.91,8.09,2.54,7.7,1.14,6,1.1,2.65,0.37,2.05,0.28,68.5,-29.5
"THOLEIITIC BASALT",48.13,17.3,43.8,6.3,29,7.33,2.35,7.45,1.17,6.85,1.3,3.44,0.46,2.85,0.42,68.5,-32.5
"THOLEIITIC BASALT",49.98,4.7,12.5,1.8,9.7,3.4,1,4.4,0.8,5,1,3.3,0.4,2.9,0.5,-26.650785,118.555354
"THOLEIITIC BASALT",49.7,1.6,5,0.9,4.5,1.8,0.7,2.7,0.5,3.6,0.7,2.1,0.3,2,0.3,65.1543,29.063
"THOLEIITIC BASALT",50.13,13.69,28.82,3.77,17.19,4.77,1.69,5.09,0.85,5.01,0.96,2.63,0.34,1.99,0.3,-0.87,-91.35
"THOLEIITIC BASALT",50.63,19.8,41.3,4.96,20.8,4.3,1.54,4.11,0.594,3.47,0.666,1.84,0.255,1.57,0.223,32.5,106.5
"THOLEIITIC BASALT",48.52,11.052,26.162,3.655,17.306,4.673,1.593,5.075,0.843,5.163,1.052,2.855,0.416,2.572,0.366,65.78,-19.8102
"THOLEIITIC BASALT",52.78,3.93,9.8,1.44,7.04,2.2,0.81,2.83,0.5,3.37,0.76,2.26,0.32,2.13,0.31,65.25,-113.53
"THOLEIITIC BASALT / BASALT",51.37,7.73,27.3,3.66,16.67,4.79,1.9,6.01,0.94,5.19,0.97,2.68,0.33,2.24,0.32,20.1141,-155.5905
"THOLEIITIC BASALT",50.54,5.380411632,17.24250246,2.420337642,11.01,3.371950862,0.993776278,4.243056302,0.764890181,5.003096808,1.120119466,3.241405525,0.503455019,3.249824834,0.496437873,-21.0172,119.8389
"THOLEIITIC BASALT, OLIVINE",50.5,24.2,46.8,6.62,21.65,5.02,2.21,6.75,0.902,4.98,0.938,2.28,0.327,1.89,0.267,-38,145
"THOLEIITIC BASALT",46.18,7.66,19.13,2.48,13.6,3.66,1.26,3.99,0.539,3.23,0.591,1.49,0.197,1.29,0.176,19.74,-155.05
"THOLEIITIC BASALT",48.72,0.46521827,0.98831876,0.16420059,0.93757133,0.50496205,0.23026725,0.94331278,0.21248602,1.69124602,0.41100394,1.27732788,0.21208406,1.44605052,0.23630214,-10.653,-163.8795
"THOLEIITIC BASALT, QUARTZ",51.9,5.64,13.35,1.91,9.5,3.19,1.05,3.78,0.68,4.44,0.94,2.61,0.38,2.35,0.38,48,142
"THOLEIITIC BASALT",50.64,1.68,3.83,0.53,3.76,1.5,0.62,1.72,0.3,2.11,0.48,1.75,0.28,1.25,0.23,-25.89,-177.18
"THOLEIITIC BASALT",49.8,6.73,16.41,2.25,10,3.09,1.11,3.54,0.66,4.27,0.93,2.5,0.33,2.34,0.36,37,114
"THOLEIITIC BASALT, QUARTZ",51.97,22.21,42.99,4.994,19.01,4.257,1.417,4.293,0.661,3.596,0.627,1.587,0.228,1.359,0.206,20.85,110
"THOLEIITIC BASALT",50.28,18.679,38.559,5.27,23.795,5.8525,2.005,6.219,0.914,4.8395,0.877,2.0895,0.31,1.6745,0.257,53.675,112.95
"THOLEIITIC BASALT, OLIVINE",51.24,15.5,29.67,3.51,15.63,3.93,1.5,3.98,0.6,3.5,0.63,1.64,0.23,1.31,0.19,12.9033,108.1764
"THOLEIITIC BASALT",49.61,3.39,9.23,1.3,6.8,2.31,0.8,2.68,0.46,3.44,0.76,2.2,0.33,2.32,0.35,51.5,-90.25
"THOLEIITIC BASALT",50.97,1.72,5.66,0.98,6.12,2.43,0.96,3.67,0.68,4.6,1.04,3.14,0.47,2.89,0.48,33.171,139.73
"THOLEIITIC BASALT",47.76,20.16,45.32,7.46,5.77,2.03,2.68,8.43,1.36,7.51,1.53,3.82,0.54,3.37,0.5,66.6,-35
"THOLEIITIC BASALT",45.65,19,42.1,6.48,28.2,6.34,2.55,5.89,0.95,5.41,1.09,2.89,0.41,2.54,0.4,36.2,117.9
"THOLEIITIC BASALT",45.9,8.8,21,3.03,15.1,4.71,1.64,5.13,0.81,4.71,0.88,2.2,0.29,1.63,0.24,20.5047,-156.5547
"THOLEIITIC BASALT",53.2,7.7,18.23,2.63,15.16,5.33,2.16,4.33,0.74,5.3,0.86,1.88,0.39,2.59,0.31,50.5,9.2
"THOLEIITIC BASALT",41.81,8.3,21,3,14,4,1.38,3.7,0.6,3.77,0.8,1.94,0.3,2,0.3,28.5,85.2
"THOLEIITIC BASALT",48.01,3.67,9.84,1.53,7.94,2.66,1.04,3.38,0.62,4.17,0.87,2.64,0.38,2.59,0.37,-26.58,-110.965
"THOLEIITIC BASALT",45,4.8,12.7,1.92,10,2.99,1.09,3.84,0.6,3.59,0.69,1.79,0.26,1.6,0.25,70.084423,-53.557237
"THOLEIITIC BASALT, QUARTZ",53.16,6.329,13.69,1.809,7.94,2.338,0.933,2.648,0.42,2.393,0.428,1.067,0.151,0.912,0.135,20.85,110
"THOLEIITIC BASALT",48.17,26.1,58.7,8.08,34.2,8.49,2.47,8.83,1.43,8.49,1.74,4.75,0.67,4.11,0.61,6.2,-81.95
"THOLEIITIC BASALT / BASALT / PICRITE",46.7,6.5,16.98,2.57,12.49,3.47,1.22,4.05,0.64,3.74,0.72,1.92,0.26,1.51,0.22,19.74,-155.05
"BASALT",48.87,6.2,15.1,2.15,10.4,2.97,1.12,3.72,0.63,4.24,0.89,2.61,0.37,2.55,0.38,64.016,-22.173
"THOLEIITIC BASALT",51.15,13.6,29.5,4.5,21.4,5.9,1.98,6.3,0.992,5.5,1.08,2.79,0.4,2.26,0.296,20.5,-156.67
"THOLEIITIC BASALT",49.46,16,31.4,3.8,16.2,4.1,1.6,4.7,0.7,4.1,0.8,1.9,0.3,1.6,0.2,12.5195,107.8932
"TONALITE, BIOTITE-HORNBLENDE",63.1,28.9,56.6,5.41,19.9,3.72,1.02,3.46,0.56,3.19,0.71,2.08,0.34,2.42,0.35,39,27
"TONALITE",72.7,21.7,41.1,4.46,16.4,3.07,0.782,3.14,0.441,2.46,0.454,1.28,0.18,1.27,0.196,11.9282,76.5726
"TONALITE",60.52,37.4,79.1,9.27,38.9,6.5,1.8,4.16,0.64,3.1,0.56,1.65,0.19,1.28,0.15,49.09052,18.778387
"TONALITE",52.5,20.4901775085002,40.9349323607057,5.37302583815552,24.5015904337597,5.98599913034362,1.74710120379789,5.30994284088879,0.801531285768531,4.49065806750625,0.873365391772065,2.22340186043613,0.302755043723004,1.82029016022922,0.289320422854824,48.0295982,-120.8960037
"TONALITE",69.3,70.6,141,14.5,50.7,6.68,1.23,5.2,0.66,2.34,0.37,1.06,0.11,0.86,0.12,69.6093,28.9706
"TONALITE",61.5,81.7,167,17.3,61.9,10.8,1.83,7.77,1,5.27,0.948,2.51,0.337,2.12,0.283,37,96
"TONALITE",64.36,7.6,19.8,2.88,13.2,3.44,0.85,3.46,0.52,3.13,0.63,1.73,0.26,1.61,0.26,24.16,35.25
"TONALITE",64.12,18.1,30.5,4.14,16,3.1,0.85,3.1,0.52,2.97,0.57,1.89,0.25,1.77,0.25,-36.895,-70.625
"TONALITE, BIOTITE-HORNBLENDE",63.3,24.58,42.7,4.71,15.66,3.23,0.83,2.62,0.52,2.89,0.65,1.75,0.29,1.7,0.3,39,27
"TONALITE",69.64,44.1,64.8,7.01,23.3,3.5,0.81,3.1,0.4,2.6,0.5,1.6,0.24,1.8,0.27,49.7199278225657,-54.0870790032518
"TONALITE",76.22,14.8,23.6,2.61,8.9,1.08,0.81,0.86,0.08,0.4,0.08,0.29,0.05,0.33,0.06,19.226,-70.588
"TONALITE",69.19,20.88,43.09,4.49,16.01,2.25,0.66,1.96,0.32,1.57,0.36,1.04,0.14,0.83,0.11,35.5,117
"TONALITE, BIOTITE",65.4,36.1,62.8,6.38,22.7,2.9,0.92,2.07,0.24,1.59,0.27,0.81,0.14,0.8,0.12,-20.1138,-40.3215
"TONALITE",59.4782932446811,14.1479502444589,25.9326298567588,3.12651836943197,13.4655327892483,3.03243164033812,1.93685286834442,3.02182216493163,0.45579041780728,2.79987547050257,0.596152532308973,1.69047106170333,0.260586057678664,1.80338351934668,0.298058312726306,-30.6271,-67.68225
"TONALITE",68.76,12,21.52,2.29,8.68,1.72,0.81,1.57,0.21,1.24,0.24,0.75,0.13,0.86,0.14,30,92
"TONALITE",58.29,20.6,42,4.56,18.2,3.9,1.48,3.6,0.5,3,0.6,1.7,0.24,1.6,0.24,49.7199150956805,-54.0858586848635
"TONALITE",64.19,6.497,13.29,1.674,6.935,1.509,0.5052,1.496,0.2424,1.564,0.3289,0.9962,0.1496,1.031,0.1515,-9.75864333333333,160.041631666667
"TONALITE",70.1,15.8,22.6,2.92,11.2,2.1,0.56,1.94,0.27,1.56,0.33,1,0.15,1,0.15,-5.5,-40.25
"TONALITE",64.58,53.3,93.9,11.73,39.6,7,1.49,5.79,0.85,4.38,0.85,2.35,0.35,2.29,0.36,40,27.5
"TONALITE",67.3,17.4,36.3,4.16,15.5,2.74,0.774,1.93,0.262,1.46,0.293,0.793,0.121,0.753,0.117,52,39
"TONALITE",68.8,28,56,5.8,20,3,1.08,3.2,0.39,1.7,0.32,1.1,0.15,1,0.15,40.0047,104.9108
"TONALITE",59.58,6.6,14.5,2.07,9.1,2.1,0.66,2.27,0.33,1.86,0.42,1.06,0.16,0.96,0.16,19.009647,-70.625918
"TONALITE",58.31,22.74,50.05,6.19,24.44,5.11,1.5,4.72,0.69,4,0.82,2.11,0.32,1.99,0.28,-43.22,-70.33
"TONALITE",62.9497311047976,18.5,41.8,5.18,19.6,4.5,0.99,4.5,0.7,4.2,0.8,2.4,0.38,2.7,0.45,35.1993,128.3795
"TONALITE",66.18,24.6,51.4,5.6,21.9,4.3,0.94,3.85,0.55,3.17,0.66,1.83,0.28,1.85,0.28,39,141
"TONALITE",63.48,16.9,32.3,3.5,13.7,2.5,0.7,2.2,0.28,2.1,0.42,1.31,0.21,1.59,0.24,-17.075,-71.7155
"TONALITE, BIOTITE",73.473,5.56601481663905,12.7561610765285,1.76199304297111,7.70220214055185,2.12120095069075,0.66604486448631,2.47785786094884,0.456645009978932,2.97471257726155,0.679386627213575,2.10216865965274,0.331438771944684,2.35276025086123,0.375012399742716,41.1601,32.0528
"TONALITE",64.14,20.86,39.97,5.5,21.15,4.87,0.945,5.22,0.944,6.11,1.37,4.33,0.66,3.98,0.602,57.1,-153
"TONALITE",66.68,10.7,20.6,2.69,11.8,2.1,0.61,1.84,0.22,1.11,0.18,0.51,0.08,0.48,0.09,19.4167,-71.1667
"TONALITE, CLINOPYROXENE-HORNBLENDE",57.7,4.68,12.64,1.9,8.88,2.59,0.77,3.22,0.61,4.18,0.88,2.44,0.4,2.87,0.43,29.96,133.295
"TONALITE",56.76,27.4,58.5,6.96,25.8,5.4,1.81,4.6,0.7,4.2,0.8,2.3,0.36,2.3,0.34,49.7207007811165,-54.0906266405718
"TONALITE",71.48,35.12,69.32,8.11,30,4.79,1.1,3.2,0.35,1.66,0.28,0.76,0.1,0.61,0.08,40.5,120.8
"TONALITE",62.88,18,36,4.2,16.8,3.6,0.9,3,0.38,2.8,0.59,1.64,0.24,1.78,0.29,-16.8968666666667,-71.8424
"TONALITE / GRANITE",67.88,11,20.3,2.02,7.44,1.11,0.58,0.9,0.1,0.54,0.1,0.26,0.04,0.24,0.04,35.2418,73.1785
"TONALITE",67.62,31.5,60.1,6.75,25,4.08,1.06,3.13,0.35,1.75,0.31,0.85,0.12,0.81,0.14,30,102
"TONALITE",68.85,149.36,232.09,26.835,77.843,9.722,2.234,6.657,0.64,2.402,0.414,1.105,0.177,1.174,0.19,12.7463,77.2989
"TONALITE, AMPHIBOLE-BIOTITE",61.63,25.3,48.9,5.46,21.5,4.07,1.33,2.92,0.44,2.42,0.46,1.38,0.198,1.31,0.211,45.742489,97.611359
"TONALITE",67.23,7.31657461224976,14.3027067562129,1.84586767081965,7.27078767959661,1.40020807592027,0.654728521071369,1.17432322655846,0.183565250470383,0.936148954431581,0.177696384996157,0.495721096672794,0.0611859027870415,0.398958550639547,0.0687239134866958,40.28,117.69
"TONALITE",62.9,24.6,45.1,5.2,17.4,3.2,1.1,2.55,0.31,1.7,0.33,0.89,0.13,0.8,0.11,-12,-47
"TONALITE",61.4419636585851,20.2,43.8,5.27,20.5,4.3,1.14,4.1,0.6,3.6,0.7,2.1,0.33,2.3,0.4,35.2046,128.3754
"TONALITE",60.5013589731632,20.8748081352602,41.5964898920781,4.96338072699771,20.0435828425491,4.47118323926754,1.36195851686628,4.29214612050629,0.676748203634468,4.02665990828437,0.800644336299984,2.10191604018739,0.299527985399808,1.87919573464989,0.299318039084276,-30.6569666666667,-67.6568333333333
"TONALITE",70.93,55.7,107.6,10.46,36.049,5.304,1.23,3.88,0.47,2.12,0.4,1.12,0.13,0.73,0.12,-12,-47
"TONALITE",61.4,27,59,7.2,28,5.3,2.23,5.1,0.79,4.4,0.84,2.8,0.43,2.9,0.42,40.0008,104.9183
"TONALITE",70.6,18.1,27,4.07,14.81,2.051,0.592,1.34,0.144,0.626,0.108,0.286,0.0405,0.256,0.03702,64.143,-50.5562
"TONALITE, HORNBLENDE-BIOTITE",65,23.6,27.5,3.01,11.5,2.1,1.05,1.99,0.27,1.35,0.24,0.67,0.15,0.5,0.06,-10,-51
"TONALITE, HORNBLENDE",55.9,3.65,9.47,1.56,7.49,2.21,0.77,2.68,0.51,3.53,0.76,2.14,0.35,2.34,0.36,29.96,133.295
"TONALITE",61.1,16.9,32.7,3.81,15.7,3.4,1.02,3.3,0.5,3.2,0.6,1.9,0.29,2,0.31,35.38472,-117.86965
"TONALITE",55.2744920379343,11.4715833868082,26.1640975921575,3.70515713280571,17.6,3.75061734459172,1.23736226647351,3.49193836741937,0.551378284697497,3.09782196400466,0.590949480304674,1.56306749061976,0.220561387036764,1.33799436649043,0.211657327084407,47.958255,-120.935503
"TONALITE, BIOTITE",64.06,11.7,24.2,2.67,10.4,2.02,0.62,1.82,0.26,1.32,0.27,0.73,0.11,0.76,0.1,49.20025,16.56811
"TONALITE",65.25,11.7,24,3.5,15.5,3.9,1.28,4.3,0.77,4.7,0.95,2.8,0.4,2.7,0.4,57,93.5
"TONALITE",70.4,24.8,46.9,5.8,21.8,3.6,1,2.84,0.35,1.76,0.32,0.88,0.14,0.9,0.14,-5.5,-40.25
"TONALITE",63.4,19.2,39,4.59,18.2,3.21,0.94,2.65,0.36,2.16,0.39,1.16,0.19,1.22,0.2,43,131
"TONALITE",69.63,19.9,51.4,7.28,35.8,10.5,3.47,11,1.52,7,1.1,2.41,0.26,1.4,0.2,50.0403,12.774
"TONALITE",62.59,24.6,50.5,5.36,20.3,4,1.27,3.5,0.6,3.3,0.6,1.8,0.25,1.7,0.25,49.7227168497696,-54.0910195055409
"TONALITE",69.7,14.5,26.1,3.35,12,1.81,0.529,1.21,0.139,0.647,0.114,0.301,0.0427,0.287,0.0438,4.1434,-50.5573
"TONALITE",62.91,12,20.5,3.01,12.4,2.9,0.79,2.9,0.48,2.84,0.57,1.63,0.24,1.71,0.24,-36.895,-70.625
"TONALITE",67.4,18,31.3,3.38,11.37,1.605,0.741,1.2,0.13,0.639,0.114,0.296,0.0391,0.27,0.0405,64.1,36.3
"TONALITE",66.85,30.15,50.57,5.1,17.91,4,0.93,2.34,0.3,1.51,0.29,0.78,0.11,0.76,0.11,37,75
"TONALITE",72.49,19.3,38.5,4.47,16.2,3.31,0.665,2.56,0.4,2.32,0.43,1.23,0.217,1.51,0.239,48.428,-69.4139
"TONALITE",64.67,13,26.3,3.18,12.2,2.64,0.809,2.49,0.385,2.25,0.446,1.22,0.174,1.16,0.18,32.1797,88.18
"TONALITE",70.11,3.99,11.3,1.81,9.8,3.34,1.5,3.95,0.723,5.42,1.18,3.2,0.501,3.31,0.514,38.9561,75.4108
"TONALITE",69.87,40.7,73.6,9.01,31.099,5.655,1.62,4.73,0.59,3.06,0.51,1.32,0.17,0.96,0.16,-12,-47
"TONALITE",70.24,43.4,88.9,10.1,38.2,5,1.37,2.44,0.34,1.09,0.22,0.57,0.07,0.81,0.07,49.13842,18.88708
"TONALITE",70.63,4.69,12.9,1.3,4.76,0.99,0.29,0.801,0.128,0.79,0.178,0.499,0.077,0.51,0.071,35,50
"TONALITE",68.1,15.6,34.5,3.9,15.6,2.9,0.7,2.47,0.37,2.17,0.43,1.19,0.18,1.2,0.17,-5.5,-40.25
"TONALITE",68.6,14.4,33.8,4.21,16.8,3.2,0.89,2.88,0.4,2.24,0.45,1.29,0.19,1.3,0.19,-5.5,-40.25
"TONALITE",66.77,12.4149257594893,27.4857469125501,3.25720811260118,12.8341956082403,2.13023481709038,0.828502304298234,1.78169692352439,0.223535185731965,1.2069237602634,0.230392116399088,0.625491596070647,0.0909641780188829,0.519968425127732,0.0838563360823623,40.28,117.69
"GRANITE",63.5,16.8,35.5,4.33,17.4,3.25,1.01,2.8,0.39,2.1,0.45,1.15,0.17,1.22,0.2,47.4699,97.7634
"TONALITE",63.7059675493377,7.33977704772566,14.1780712749121,1.92904439991848,7.49680771821931,1.46427956369244,0.446830854006903,1.12910065551134,0.143271869615609,0.713006266993657,0.111569412722462,0.329189781001698,0.0510972018171309,0.346420785897159,0.0572374679644352,11.26,-60.65
"TONALITE",61.36,25.4,51.2,5.52,21.3,4.07,0.87,3.72,0.6,3.64,0.73,2.11,0.3,2.11,0.31,32.3635,80.717861
"TONALITE",61.99,28.2,56.8,6.08,22.4,4.65,0.95,4.12,0.67,4.02,0.77,2.3,0.34,2.25,0.34,32.3889,80.697833
"TONALITE",65.17,11.81,23.55,3.12,11.68,2.38,0.72,1.77,0.27,1.53,0.32,0.84,0.12,0.82,0.12,26.775,33.65
"TONALITE",63.7981933157338,4.24803518417566,8.37957226799032,1.17153671671689,4.85726637004546,1.00755753429879,0.431560436212291,0.849302887156169,0.110829091492005,0.601760135973956,0.105916244655256,0.308588121965629,0.0478464595699071,0.327186967959833,0.056415227779748,11.26,-60.65
"TONALITE",62.5,27.9,56.5,6.67,25.3,5.16,1.06,4.69,0.779,4.21,0.81,2.39,0.354,2.32,0.369,63,26.45
"TONALITE",63.3,31,62,7.04,27,5.29,1.37,4.63,0.68,3.55,0.7,1.94,0.35,0.28,2.03,-7.685,-39.201
"TONALITE",59.0223736968725,53.3843333333333,98.9383333333333,10.4346666666667,40.9196666666667,7.96866666666667,1.795,6.25233333333333,0.926,5.13733333333333,1.075,2.723,0.419666666666667,2.879,0.433666666666667,7.23166666666667,-72.8983333333333
"TONALITE, HORNBLENDE-BIOTITE",55.7,32.6,76.6,9.3,39.2,7.17,1.73,5.8,0.65,3.36,0.59,1.72,0.16,1.59,0.18,66.27,112.8
"TONALITE",64.65,49.8,101.35,12,43.3,7.1,1.5,5.7,0.7,3.5,0.5,1.1,0.2,1,0.1,-22.5847,-66.49
"TONALITE",67.8934526961184,13.7897284826398,27.4739500922992,3.13410076344558,11.9842481667225,2.39283511636014,1.17431751903737,2.1379603314686,0.329294119865524,1.94988608308622,0.392401343184176,1.110465088767,0.161988426386261,1.10501656566657,0.175620148598315,-30.2145833333333,-67.8174333333333
"TONALITE",64.19,10.5,23.8,3.36,15.5,4.4,1.24,5.2,0.9,6,1.3,4.3,0.66,4.2,0.64,37.35154,139.7732
"TONALITE",61.02,61.47,102,11.57,33.28,4.45,1.1,2.63,0.36,1.64,0.34,0.88,0.14,1,0.17,25.8,89.2
"TONALITE",67.9,14.1,26.3,3.02,11.6,2.19,0.68,1.9,0.29,1.38,0.32,0.84,0.15,0.77,0.13,63,26.45
"TONALITE",69.15,21.6,38.2,4.1,13.6,2.28,1.3,1.76,0.27,1.85,0.53,1.85,0.33,2.42,0.32,34.25,111.25
"TONALITE",63.73,20.22,37.92,5.13,19.7,4.24,2.07,5.3,0.693,4,0.81,2.51,0.349,2.21,0.323,57.1,-153
"TONALITE",73.87,15.24,27.59,3.33,11.31,2.01,0.68,2.22,0.29,1.7,0.32,0.9,0.15,1.01,0.16,40,142
"TONALITE",63.08,4.88,13.6,2.14,10.2,2.86,0.89,3.5,0.61,3.98,0.85,2.58,0.42,2.68,0.43,35.45,139
"TONALITE",68.69,19.8,47.13,5.25,20.41,4.04,1.14,3.149,0.392,2.14,0.406,1.09,0.16,1.01,0.15,39,-6
"TONALITE, ORTHOPYROXENE",47.2791042079741,13.4759260420119,28.9690805954135,3.66144517441689,15.4814162924384,3.40232262316455,1.1661008994162,3.17428339108744,0.474503247884573,2.78513482682405,0.587056689783963,1.65123137116911,0.234321150855669,1.52534908308485,0.24420884520476,-30.653031,-67.650505
"TONALITE",62.39,47.6,94.3,10.94,40.1,6.05,1.49,4.94,0.66,3.6,0.73,2.1,0.3,1.94,0.28,60.3164,17.3872
"TONALITE, BIOTITE",76.3,5.2,11.8,1.72,8.5,2.55,0.74,3.25,0.6,3.81,0.79,2.65,0.43,2.81,0.46,41.2471,32.169
"TONALITE",64.47,13.5,26.6,3.17,12.4,2.58,0.803,2.53,0.379,2.25,0.445,1.2,0.175,1.1,0.177,32.1797,88.18
"TONALITE",61.64,27.8,58,6.68,27,4.76,1.47,4.84,0.75,4.02,0.73,2.21,0.24,2.06,0.27,41.2256166666667,106.888433333333
"TONALITE",61.41,24.6,49.7,5.6,22.5,4.8,0.9,4.4,0.66,4.3,0.9,2.53,0.38,2.53,0.39,-17.435,-71.3
"TONALITE",70.9559074759589,11.2828724974313,21.380569935078,2.56668267774767,9.61713140036189,1.85475052183191,0.555609471396314,1.36011652334031,0.183629296709489,0.916522572489571,0.157999485544996,0.412305658135571,0.0604447410551316,0.378700599324882,0.0543632141857682,48.416347,-120.644736
"TONALITE",70.04,23.4,39,3.78,13,2.1,0.56,2.37,0.41,2.55,0.58,1.76,0.27,2.07,0.3,28.25,58.5
"TONALITE",72,32.2,70.1,6.16,20.5,2.7,0.77,1.73,0.19,0.69,0.14,0.4,0.1,0.35,0.1,69.0615,28.166
"TONALITE",64.6,15.2,31,4.2,16.3,3.06,0.984,2.76,0.332,1.75,0.3,0.82,0.13,0.72,0.0768,63,26.45
"TONALITE",62.54,16,32,3.7,14,3.6,0.87,3.8,0.62,4,0.84,2.2,0.35,2.1,0.31,42.5856,0.8576
"TONALITE",64.5168510567621,14.0973112251721,29.3416865354615,3.88467474278853,16.1649118764832,3.50146496884962,1.05961395302046,2.96020595228354,0.445621695358037,2.41023953910003,0.46144978103362,1.18531141610372,0.170429594310589,1.08175191818664,0.178067360455513,47.5,-120.5
"TONALITE",64.98,14.8,28.4,3.25,12.7,2.59,0.925,2.49,0.382,2.24,0.442,1.22,0.173,1.15,0.181,32.1797,88.18
"TRACHYANDESITE",60.66,28.39,57.55,6.5,23.87,4.18,2.25,2.99,0.37,1.83,0.3,0.81,0.11,0.71,0.11,48,117.5
"TRACHYANDESITE",56.14,76.5,145,16.4,53.6,9.02,2.4,6.71,0.89,4.77,0.87,2.31,0.3,1.99,0.3,31.33,116.9
"TRACHYANDESITE",52.95,14.3,31.5,4.06,17.7,3.89,1.38,3.64,0.52,2.81,0.53,1.43,0.19,1.23,0.18,43.5224,105.7211
"TRACHYANDESITE",59.7985995309645,29.8,60.3,7.53,27.7,5.3,1.17,4.16,0.59,3.09,0.63,1.77,0.27,1.6,0.3,38.37254,-119.11222
